supervisor_id,domain,domain_count,dominance,latest_year,experience_score,recency_score,preference_score,saturation_penalty,final_score
SUP-059,crop canopy mapping,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,crop field monitoring,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,flood susceptibility analysis,1,0.0212765957446808,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-059,geospatial analysis,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,information and communication technology in agriculture,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,land use and land cover change,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,land use and land cover modeling,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,land use planning,1,0.0212765957446808,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-059,machine learning,1,0.0212765957446808,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-059,machine learning in geospatial analysis,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,participatory GIS,1,0.0212765957446808,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-059,participatory resource mapping,1,0.0212765957446808,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-059,remote sensing analysis,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,remote sensing classification,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,smart agriculture adoption,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,smart agriculture systems,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,smart farming technologies,1,0.0212765957446808,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-059,spatial analysis,1,0.0212765957446808,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-059,sugarcane agriculture,1,0.0212765957446808,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-059,sugarcane crop monitoring,1,0.0212765957446808,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-059,urban climatology,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,urban heat island,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-060,deep learning,2,0.0833333333333333,2024.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-060,Sinhala Sign Language,1,0.0416666666666666,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-060,Sinhala sentences,1,0.0416666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-060,assistive communication systems,1,0.0416666666666666,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-060,automated sign language interpretation,1,0.0416666666666666,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-060,convolutional neural networks,1,0.0416666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-060,cybersecurity,1,0.0416666666666666,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-060,data mining,1,0.0416666666666666,2017.0,0.2,0.7,0.0,0.0,0.255
SUP-060,decision tree classification,1,0.0416666666666666,2017.0,0.2,0.7,0.0,0.0,0.255
SUP-060,intrusion detection,1,0.0416666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-060,machine learning,1,0.0416666666666666,2022.0,0.2,1.0,1.0,0.0,0.53
SUP-060,machine learning for cybersecurity,1,0.0416666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-060,network traffic analysis,1,0.0416666666666666,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-060,pattern discovery,1,0.0416666666666666,2017.0,0.2,0.7,0.0,0.0,0.255
SUP-060,real-time intrusion detection systems,1,0.0416666666666666,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-060,road traffic accident analysis,1,0.0416666666666666,2017.0,0.2,0.7,0.0,0.0,0.255
SUP-060,sentiment analysis,1,0.0416666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-060,sign language,1,0.0416666666666666,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-060,signing dataset,1,0.0416666666666666,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-060,social media text analysis,1,0.0416666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-060,supervised learning,1,0.0416666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-060,support vector machines,1,0.0416666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-060,unsupervised learning,1,0.0416666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-001,User Interface,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-001,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-001,User Experience,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-002,Biomedical,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-002,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-003,Large Language Models,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-003,Ai Agents,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-003,Genarative Ai & Diffusion Model,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-004,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-004,Machini Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-004,Signal Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-004,Human Machine Interface,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-005,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-005,Machini Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-005,Signal Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-005,Human Machine Interface,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-006,Cloud Computing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-006,Ml - Ops,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-006,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-007,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-007,Digital Conservation,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-007,Statistics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-007,Education Technology,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-007,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-007,Mathematics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-007,Software Engineering,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-007,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-008,Reincorfement Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-008,Artificial Intelligence,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-008,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-009,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-009,Natural Language Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-009,Optimization Problems,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-010,Nlp - Llms,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-010,Multimodal Llms,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-010,Deep Learning Application Projects,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-010,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-011,Data Intergration,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-011,Datawarehousing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-011,Predictive Analytics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-011,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-012,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-012,Digital Conservation,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-012,Multimodal Technilogy,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-012,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-012,Software Engineering,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-012,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-013,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-013,Transfer Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-013,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-014,Recommender System,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-014,Human Computer Interface,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-014,Data  Visualization,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-014,Deep Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-014,E - Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-014,Web Development,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-014,Mechine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-015,Ontology-Based Systems,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-015,Software Engineering,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-015,Agile Methodologies,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-016,Artificial General Intelligence,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-016,Data Science,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-017,Mobile App Development,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-017,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-018,Human Computer Interaction,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-018,Digital Game Association With Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-019,Data Mining,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-019,Recommender Systems,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-019,Crud Applications,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-019,Opinion Mining,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-019,Intelligent Systems,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-019,Text Mining,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-020,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-020,Software Engineering,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-020,Web Development,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-020,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-021,Natural Language Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-021,Ai In Education,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-021,Large Language Models,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-021,Word Sense Disambiguation,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-022,Bioinformatics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-022,Natural Language Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-022,Educational Technology And Congitive Development,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-022,Ai And Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-023,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-023,Gans,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-023,Edge Computing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-023,Data Augmentaiton,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-024,Ci-Optimization,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-025,Signal Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-025,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-026,Artificial Intelligence,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Disease Progression Analysis,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Medical Image Analysis,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Cnn Architectures,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Post-Processing Techniques,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Federated Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Vision Transformers,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,3D Medical Imaging,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Graph Neural Networks,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Multi-Scale Modeling,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Multimodal Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Transfer Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Attention Mechanisms,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Data Augmentation,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Precision Medicine,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Medical Data Integration,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Image Segmentation,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Few-Shot Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-027,Tumor Identification,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-028,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-028,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Game Development,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Reinforcement Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Digital Twins,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Generative Ai,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Physical-Based Simulations,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Robotic,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Gamification,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-029,Agentic Ai,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-030,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-031,Natural Language Processing (Nlp),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-031,User Experience,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-031,Large Language Models,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-031,Hci & Ui,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-031,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-032,Epidemiology,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-032,Mashine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-032,Graph Theory,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-032,Computational Mathematics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-032,Data Analytics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-032,Applied Mathematics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Generative Agent Systems For Kubernetes (Mcp,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Computer Vision For Human Action Recognition,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Ecg Signal Processing & Physiological Pattern Recognition (Physionet),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Human-Centered Artificial Intelligence (Hci-Ai),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Langgraph),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Cloud Digital Twins,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Technology-Enhanced Learning (Tel),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Educational Knowledge Graphs,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Explainable Artificial Intelligence (Xai),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-033,Kubernetes Helm & Crd Development,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-034,Gaming,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-034,Xr And Ai,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-034,Large Language Models,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-034,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-035,Health Informatics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-035,Language Modelling,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-036,Clinical Decision Support Systems,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-036,Nlp Based- Clinical Text Analysis,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-036,Natural Language Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-036,Disease Predection,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-036,Missing Data Imputation,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-036,Biomedical Informatics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-036,Electronics Health Records,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-037,Gaming,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-038,Blockchain,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-038,Cima,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-038,Anomaly Detection With Ml,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-038,Medical Ai,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-038,Agentic Applications And Ai,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-039,Human Computer Interaction,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-039,Artificial Intelligence,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-039,Database,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-039,Cyber Security,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-039,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-040,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-040,Deep Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-040,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-040,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-041,Natural Language Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-041,Full Stack Development,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-042,Programming,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-042,Mathematics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-043,Artificial Intelligence,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-043,Data Science,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-043,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-044,Natural Language Processing (Nlp),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-044,Deep Learning With Omics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-044,Deep Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-044,Time Series With Omics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-044,Anomaly Detection,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-044,Computor Vission,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-044,Cloud Computing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-044,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-045,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-045,User Experience,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-045,Recommendation Systems,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-045,User Interface,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-045,Natural Language Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-045,Audio Synthesis,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-046,Ethics And Bias Analysis,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-046,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-047,Cloud Computing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-047,Software Engineering,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-047,Ml-Ops,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-048,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-048,Cloud Computing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-048,Natural Language Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-049,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-049,Natural Language Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-049,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-050,Interactive Media,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-051,Biomechanics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-051,Biomedical Engineering,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-051,Robotics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-051,Brain Machine Interface,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-051,Sports Analysis,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-051,Exoskeleton And Prosthetics Control,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-051,Human Machine Interface,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-052,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-052,Speech Tech,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-052,Large Language Models (Llm),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-052,Search Systems,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-052,Embodied Ai,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-052,Vision Language Models,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-053,E-Procurement,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-053,Project Management,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-053,Educational Technology,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-053,Image Processing,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-053,Business,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-053,Bio And Medical Informatics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-053,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-054,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-054,Artificial Intelligence,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-054,Deep Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-054,Cyber Security,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-054,Software Engineering,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-054,Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-055,Meta-Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-055,Computer Security,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-055,Artificial Intelligence,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-055,Federated-Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-055,Transfer-Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Serverless,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Neural Networks,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Data Science,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Paas,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Intelligent Automation),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Software Bots,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Deep Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Generative Ai,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Cloud Security),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Cloud Computing (Iaas,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Saas,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Information Security (Cybersecurity),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Llms,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Robotic Process Automation (Workflow Automation,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Ai Agents),0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-057,Artificial Intelligence (Machine Learning,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-058,Optimization,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-058,Computational Mathematics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-058,Applied Mathematics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-058,Sports Alalytics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-059,Data Science,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-059,Agri-Informatics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-059,Geo-Informatics,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-059,Networking,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-059,Database Management,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-060,Computer Vision,0,0.0,,0.0,0.0,1.0,0.0,0.2
SUP-060,Medical Imaging,0,0.0,,0.0,0.0,1.0,0.0,0.2
